taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
hCoV-19/USA/WI-UW-12155/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.12.1(2/2)
hCoV-19/USA/WI-UW-12156/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12157/2022,BA.5.2,0.0,,Omicron (Unassigned),0.97,0.03,scorpio call: Alt alleles 32; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.5.2(2/2); scorpio found insufficient support to assign a specific lineage
hCoV-19/USA/WI-UW-12158/2022,BA.5.2,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12159/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12160/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12161/2022,BA.2,0.6666666666666666,,Omicron (BA.2-like),0.97,0.02,scorpio call: Alt alleles 62; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2(2/6) BA.2.12(2/6) BA.2.12.1(2/6)
hCoV-19/USA/WI-UW-12162/2022,BA.5.1,0.2,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.05,Usher placements: BA.5(1/5) BA.5.1(4/5)
hCoV-19/USA/WI-UW-12163/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),0.98,0.0,scorpio call: Alt alleles 63; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12164/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12165/2022,BA.4.1,0.0,,Omicron (BA.4-like),0.98,0.0,scorpio call: Alt alleles 63; Ref alleles 0; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12166/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12167/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12168/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12169/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12170/2022,BA.5.2,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.08,Usher placements: BA.5.2(2/2)
hCoV-19/USA/WI-UW-12171/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12172/2022,BA.2,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2(1/1)
hCoV-19/USA/WI-UW-12173/2022,BA.2.3,0.0,,Omicron (BA.2-like),0.97,0.02,scorpio call: Alt alleles 62; Ref alleles 1; Amb alleles 1; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.3(2/2)
hCoV-19/USA/WI-UW-12174/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12175/2022,BA.5.1.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12176/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12177/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12178/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12179/2022,BE.3,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BE.3(1/1)
hCoV-19/USA/WI-UW-12180/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12181/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12182/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12183/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12184/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12185/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12186/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12187/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12188/2022,BE.3,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12430/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12431/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12432/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12433/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12434/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12435/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12436/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.95,0.02,scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 1; Oth alleles 1,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.5.2.1(1/1)
hCoV-19/USA/WI-UW-12437/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12438/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12439/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12440/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12441/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12442/2022,BE.1.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BE.1.1(1/1)
hCoV-19/USA/WI-UW-12443/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12444/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(2/2)
hCoV-19/USA/WI-UW-12445/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12446/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12447/2022,BA.5.6,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12448/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12449/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12450/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12451/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12452/2022,BE.1.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BE.1.1(1/1)
hCoV-19/USA/WI-UW-12453/2022,BF.10,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BF.10(1/1)
hCoV-19/USA/WI-UW-12454/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12455/2022,BA.4,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4(1/1)
hCoV-19/USA/WI-UW-12456/2022,BA.5.1.10,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1.10(1/1)
hCoV-19/USA/WI-UW-12457/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12458/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12459/2022,BA.5.2.1,0.5,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.2.1(1/2) BF.28(1/2)
hCoV-19/USA/WI-UW-12460/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12461/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12462/2022,BA.5.2,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.2(1/1)
hCoV-19/USA/WI-UW-12463/2022,BF.10,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BF.10(1/1)
hCoV-19/USA/WI-UW-12464/2022,BA.4.1,0.0,,Omicron (BA.4-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.4.1(1/1)
hCoV-19/USA/WI-UW-12465/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12466/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
hCoV-19/USA/WI-UW-12467/2022,BA.2.12.1,0.0,,Omicron (BA.2-like),1.0,0.0,scorpio call: Alt alleles 64; Ref alleles 0; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.2.12.1(1/1)
hCoV-19/USA/WI-UW-12468/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12469/2022,BA.5.6,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.6(1/1)
hCoV-19/USA/WI-UW-12470/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.2.1(1/1)
hCoV-19/USA/WI-UW-12471/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PANGO-v1.17,4.1.3,0.3.17,v0.1.10,True,pass,Ambiguous_content:0.02,Assigned from designation hash.
hCoV-19/USA/WI-UW-12472/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.2.1(1/1)
hCoV-19/USA/WI-UW-12473/2022,BF.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BF.5(1/1)
hCoV-19/USA/WI-UW-12474/2022,BF.10,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BF.10(1/1)
hCoV-19/USA/WI-UW-12475/2022,BF.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BF.1(1/1)
hCoV-19/USA/WI-UW-12476/2022,BA.5.5,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.5(1/1)
hCoV-19/USA/WI-UW-12477/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.2.1(1/1)
hCoV-19/USA/WI-UW-12478/2022,BA.5.2.1,0.0,,Omicron (BA.5-like),0.97,0.02,scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.03,Usher placements: BA.5.2.1(1/1)
hCoV-19/USA/WI-UW-12479/2022,BA.5.2.1,0.0,,Omicron (Unassigned),0.82,0.03,scorpio call: Alt alleles 27; Ref alleles 1; Amb alleles 5; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.07,Usher placements: BA.5.2.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19/USA/WI-UW-12480/2022,BA.5.1,0.0,,Omicron (BA.5-like),0.98,0.02,scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0,PUSHER-v1.17,4.1.3,0.3.17,v0.1.10,False,pass,Ambiguous_content:0.02,Usher placements: BA.5.1(1/1)
